Brand,Model,Color,Retail_Price,Release_Date,Price_Premium,Avg_Sale_Price,Date_of_Sale,Time_of_Sale,Sneaker_Size,Sale_Price
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-14 00:00:00,3:33 PM EST,10.0,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-14 00:00:00,3:27 PM EST,9.0,201.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-14 00:00:00,11:29 AM EST,12.0,195.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-14 00:00:00,10:05 AM EST,9.0,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-14 00:00:00,8:59 AM EST,8.0,265.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-13 00:00:00,1:16 PM EST,11.5,196.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-13 00:00:00,11:16 AM EST,9.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-13 00:00:00,10:02 AM EST,11.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-13 00:00:00,4:24 AM EST,7.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,7:18 PM EST,9.5,220.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,3:32 PM EST,10.5,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,3:27 PM EST,10.0,230.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,3:16 PM EST,10.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,1:56 PM EST,8.5,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,11:35 AM EST,10.5,181.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-12 00:00:00,11:35 AM EST,13.0,160.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-11 00:00:00,9:07 PM EST,12.0,235.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-11 00:00:00,6:25 PM EST,13.0,290.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-11 00:00:00,3:00 PM EST,10.5,215.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-11 00:00:00,11:34 AM EST,8.0,195.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-11 00:00:00,10:40 AM EST,10.0,215.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-10 00:00:00,12:38 PM EST,9.0,318.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-09 00:00:00,3:29 PM EST,7.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-09 00:00:00,12:58 PM EST,10.5,235.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-08 00:00:00,1:59 PM EST,10.0,188.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-08 00:00:00,9:52 AM EST,9.5,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-08 00:00:00,8:56 AM EST,9.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-07 00:00:00,5:35 PM EST,12.0,235.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-07 00:00:00,11:57 AM EST,9.0,192.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,5:36 PM EST,8.0,280.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,4:27 PM EST,12.0,180.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,4:26 PM EST,11.5,285.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,3:14 PM EST,13.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,10:00 AM EST,8.5,230.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,9:48 AM EST,12.0,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-06 00:00:00,4:48 AM EST,9.0,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,5:17 PM EST,11.5,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,1:55 PM EST,8.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,11:51 AM EST,13.0,161.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,11:00 AM EST,8.0,240.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,9:04 AM EST,11.5,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,7:39 AM EST,11.0,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-05 00:00:00,7:22 AM EST,9.5,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-03 00:00:00,4:05 PM EST,10.0,323.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-02 00:00:00,7:24 PM EST,13.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-02 00:00:00,2:33 PM EST,10.5,360.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-01 00:00:00,4:13 PM EST,9.0,195.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-01 00:00:00,9:43 AM EST,8.5,285.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-12-01 00:00:00,6:46 AM EST,10.5,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-30 00:00:00,6:41 PM EST,10.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-30 00:00:00,6:29 PM EST,8.5,285.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-30 00:00:00,6:19 PM EST,11.0,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-30 00:00:00,8:41 AM EST,8.5,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-30 00:00:00,1:09 AM EST,7.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-29 00:00:00,6:29 PM EST,12.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-29 00:00:00,10:32 AM EST,12.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-29 00:00:00,9:15 AM EST,8.0,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-28 00:00:00,8:29 AM EST,10.5,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-28 00:00:00,7:28 AM EST,11.0,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-27 00:00:00,6:23 PM EST,13.0,155.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-27 00:00:00,4:35 PM EST,11.0,260.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-27 00:00:00,10:26 AM EST,10.0,209.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-27 00:00:00,10:19 AM EST,13.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-27 00:00:00,4:10 AM EST,13.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-26 00:00:00,8:25 AM EST,11.0,285.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-26 00:00:00,12:34 AM EST,8.0,265.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-25 00:00:00,12:50 PM EST,10.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-24 00:00:00,4:27 PM EST,11.0,260.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-24 00:00:00,1:12 PM EST,10.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-24 00:00:00,8:45 AM EST,10.0,245.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-23 00:00:00,8:04 PM EST,11.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-23 00:00:00,8:23 AM EST,11.0,318.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-23 00:00:00,4:27 AM EST,11.5,260.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-22 00:00:00,11:54 PM EST,13.0,245.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-22 00:00:00,6:43 PM EST,10.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-22 00:00:00,6:21 PM EST,10.5,165.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-21 00:00:00,11:38 AM EST,10.0,199.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-21 00:00:00,8:17 AM EST,11.5,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-20 00:00:00,2:52 PM EST,10.5,240.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-20 00:00:00,12:35 PM EST,9.0,186.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-20 00:00:00,10:10 AM EST,10.5,160.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-20 00:00:00,7:03 AM EST,8.0,265.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-20 00:00:00,4:59 AM EST,8.0,265.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-19 00:00:00,12:34 PM EST,10.5,230.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-17 00:00:00,9:55 AM EST,8.0,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-17 00:00:00,9:31 AM EST,8.0,275.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-17 00:00:00,8:40 AM EST,12.0,182.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-17 00:00:00,7:05 AM EST,14.0,290.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-17 00:00:00,5:49 AM EST,10.0,215.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-16 00:00:00,9:56 AM EST,9.0,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-15 00:00:00,10:54 AM EST,11.0,220.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-15 00:00:00,9:55 AM EST,12.0,181.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-14 00:00:00,2:10 PM EST,12.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-14 00:00:00,12:54 PM EST,11.0,208.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-14 00:00:00,11:31 AM EST,11.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-14 00:00:00,9:59 AM EST,10.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-13 00:00:00,10:21 AM EST,10.0,214.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-13 00:00:00,10:17 AM EST,13.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-13 00:00:00,5:35 AM EST,12.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-10 00:00:00,1:09 PM EST,8.0,265.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-10 00:00:00,12:32 PM EST,7.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-10 00:00:00,11:49 AM EST,12.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-09 00:00:00,4:09 PM EST,8.5,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-09 00:00:00,2:47 PM EST,10.5,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-09 00:00:00,9:05 AM EST,7.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-09 00:00:00,9:03 AM EST,11.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-09 00:00:00,7:01 AM EST,11.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-08 00:00:00,5:02 PM EST,12.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-08 00:00:00,3:20 PM EST,9.0,180.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-08 00:00:00,11:45 AM EST,11.5,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-08 00:00:00,9:29 AM EST,9.5,178.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,2:00 PM EST,10.0,235.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,12:10 PM EST,8.5,235.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,11:25 AM EST,10.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,11:13 AM EST,9.5,220.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,10:42 AM EST,10.0,212.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-07 00:00:00,10:41 AM EST,11.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-06 00:00:00,4:05 PM EST,10.5,175.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-06 00:00:00,3:40 PM EST,10.0,213.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-06 00:00:00,10:58 AM EST,10.5,170.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-06 00:00:00,10:13 AM EST,9.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,5:16 PM EST,11.5,234.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,3:07 PM EST,11.5,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,2:39 PM EST,8.0,188.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,1:18 PM EST,10.0,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,11:35 AM EST,10.5,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-03 00:00:00,10:02 AM EST,11.0,318.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-02 00:00:00,6:05 PM EST,11.0,205.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-02 00:00:00,4:28 PM EST,10.5,180.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-02 00:00:00,11:44 AM EST,11.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-02 00:00:00,8:54 AM EST,10.5,188.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-02 00:00:00,12:21 AM EST,12.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-01 00:00:00,1:50 PM EST,10.5,181.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-01 00:00:00,11:17 AM EST,9.5,175.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-01 00:00:00,10:55 AM EST,10.0,200.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-11-01 00:00:00,10:01 AM EST,9.5,300.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-31 00:00:00,11:10 AM EST,11.0,197.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-31 00:00:00,9:11 AM EST,12.0,180.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-31 00:00:00,8:38 AM EST,11.5,206.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-30 00:00:00,3:29 PM EST,9.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-30 00:00:00,8:55 AM EST,9.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-29 00:00:00,2:58 PM EST,14.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-28 00:00:00,5:48 PM EST,8.5,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-27 00:00:00,7:55 PM EST,11.0,215.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-27 00:00:00,1:24 AM EST,11.0,240.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-26 00:00:00,3:56 PM EST,13.0,225.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-26 00:00:00,1:37 PM EST,8.0,215.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-25 00:00:00,2:37 PM EST,10.0,218.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-25 00:00:00,8:43 AM EST,11.0,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-24 00:00:00,8:53 AM EST,8.0,220.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-23 00:00:00,10:08 AM EST,10.5,190.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-21 00:00:00,1:17 PM EST,12.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-21 00:00:00,5:58 AM EST,12.0,250.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-20 00:00:00,2:42 PM EST,8.0,210.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-20 00:00:00,12:36 PM EST,7.5,207.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-20 00:00:00,8:04 AM EST,10.5,175.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-19 00:00:00,5:24 PM EST,12.0,185.0
Air Jordan,Jordan 1 Retro UNC,WHITE/DARK POWDER BLUE,160.0,10/10/15,34.40%,$219 ,2017-10-19 00:00:00,1:06 PM EST,9.5,170.0
