Brand,Model,Color,Retail_Price,Release_Date,Price_Premium,Avg_Sale_Price,Date_of_Sale,Time_of_Sale,Sneaker_Size,Sale_Price
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-31 00:00:00,12:38 PM EST,11.5,650.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-31 00:00:00,11:26 AM EST,10.5,650.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,8:55 PM EST,9.0,750.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,5:00 PM EST,13.0,370.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,4:22 PM EST,10.5,474.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,11:20 AM EST,8.0,760.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,10:24 AM EST,9.5,595.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,10:01 AM EST,9.0,541.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-29 00:00:00,9:49 AM EST,10.5,455.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,4:42 PM EST,8.0,589.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,4:11 PM EST,8.0,575.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,9:41 AM EST,9.5,685.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,9:34 AM EST,9.5,538.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,7:43 AM EST,11.0,485.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-28 00:00:00,5:25 AM EST,12.0,400.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,3:05 PM EST,12.0,410.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,3:04 PM EST,10.5,465.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,2:59 PM EST,8.0,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,2:55 PM EST,11.5,398.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,2:38 PM EST,11.5,614.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,2:01 PM EST,10.0,525.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,1:30 PM EST,8.0,540.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,11:52 AM EST,9.5,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,10:04 AM EST,12.0,439.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-27 00:00:00,7:40 AM EST,13.0,563.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-26 00:00:00,5:55 PM EST,11.0,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-26 00:00:00,3:06 PM EST,11.0,426.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-26 00:00:00,12:25 PM EST,11.5,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-26 00:00:00,11:28 AM EST,8.0,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-25 00:00:00,4:39 AM EST,9.5,575.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-24 00:00:00,10:25 PM EST,11.0,593.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-23 00:00:00,4:30 PM EST,11.5,605.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-23 00:00:00,1:47 PM EST,11.0,424.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-23 00:00:00,12:18 PM EST,11.0,593.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-23 00:00:00,10:22 AM EST,13.0,370.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-22 00:00:00,10:04 PM EST,11.0,593.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-22 00:00:00,12:33 PM EST,10.0,570.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-22 00:00:00,11:28 AM EST,10.5,470.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-22 00:00:00,10:11 AM EST,10.0,545.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-22 00:00:00,8:53 AM EST,11.0,421.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,2:13 PM EST,13.0,573.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,2:05 PM EST,11.5,396.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,1:18 PM EST,13.0,325.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,1:03 PM EST,11.0,604.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,12:20 PM EST,10.0,767.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,11:38 AM EST,12.0,491.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,10:47 AM EST,9.0,590.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,10:45 AM EST,11.5,605.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,9:46 AM EST,10.5,495.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-21 00:00:00,9:15 AM EST,8.5,625.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,5:16 PM EST,9.0,555.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,4:53 PM EST,8.0,525.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,11:37 AM EST,10.5,435.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,11:14 AM EST,9.5,530.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,10:58 AM EST,10.0,436.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,9:30 AM EST,13.0,325.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-20 00:00:00,9:30 AM EST,11.5,425.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-19 00:00:00,4:20 PM EST,10.5,421.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-19 00:00:00,4:16 PM EST,10.0,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-19 00:00:00,10:47 AM EST,10.0,455.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-19 00:00:00,9:53 AM EST,13.0,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-19 00:00:00,8:49 AM EST,10.5,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-18 00:00:00,3:58 PM EST,12.0,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-18 00:00:00,11:15 AM EST,12.0,515.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-18 00:00:00,9:55 AM EST,10.0,490.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-17 00:00:00,9:15 AM EST,11.0,609.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-17 00:00:00,6:36 AM EST,11.0,650.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-16 00:00:00,12:52 PM EST,13.0,330.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-16 00:00:00,12:43 PM EST,10.5,460.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-15 00:00:00,9:46 AM EST,11.5,430.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-15 00:00:00,9:15 AM EST,7.5,456.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-14 00:00:00,11:02 AM EST,13.0,350.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-14 00:00:00,7:05 AM EST,13.0,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-14 00:00:00,6:08 AM EST,9.5,777.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-13 00:00:00,5:11 PM EST,13.0,375.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-13 00:00:00,3:54 PM EST,10.0,455.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-13 00:00:00,9:47 AM EST,10.5,565.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,3:50 PM EST,8.0,524.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,3:32 PM EST,12.0,420.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,2:08 PM EST,13.0,350.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,10:49 AM EST,11.0,470.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,10:47 AM EST,8.5,619.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-12 00:00:00,9:49 AM EST,9.0,559.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,11:15 PM EST,10.0,660.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,9:51 PM EST,8.5,700.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,8:37 PM EST,12.0,600.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,3:20 PM EST,9.5,574.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,2:42 PM EST,12.0,600.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,1:39 PM EST,9.0,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,12:17 PM EST,9.0,685.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-11 00:00:00,8:27 AM EST,13.0,550.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-10 00:00:00,4:34 PM EST,12.0,491.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-09 00:00:00,4:43 PM EST,13.0,350.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-09 00:00:00,4:14 PM EST,9.0,548.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-09 00:00:00,11:52 AM EST,11.5,420.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-09 00:00:00,6:51 AM EST,10.5,565.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,7:04 PM EST,11.0,469.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,1:52 PM EST,10.5,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,1:15 PM EST,12.0,409.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,10:48 AM EST,11.0,460.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,9:08 AM EST,11.0,450.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,9:08 AM EST,9.5,685.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-08 00:00:00,8:31 AM EST,13.0,341.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-07 00:00:00,2:11 PM EST,10.5,475.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-07 00:00:00,10:38 AM EST,11.5,429.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-07 00:00:00,8:44 AM EST,9.0,547.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,5:52 PM EST,10.0,495.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,9:51 AM EST,11.0,401.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,9:04 AM EST,10.0,599.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,8:15 AM EST,12.0,405.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,4:31 AM EST,11.0,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-06 00:00:00,1:59 AM EST,9.0,630.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-05 00:00:00,3:19 PM EST,13.0,540.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-05 00:00:00,11:51 AM EST,9.0,515.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-04 00:00:00,5:40 PM EST,10.5,505.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-04 00:00:00,4:50 PM EST,9.5,650.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-04 00:00:00,12:19 PM EST,12.0,400.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-04 00:00:00,8:06 AM EST,10.0,777.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-04 00:00:00,7:35 AM EST,8.0,777.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-03 00:00:00,10:07 PM EST,13.0,475.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-03 00:00:00,7:47 PM EST,9.0,600.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-03 00:00:00,7:33 AM EST,7.5,750.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-02 00:00:00,9:50 AM EST,10.0,520.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-12-01 00:00:00,9:34 PM EST,11.0,465.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,4:56 PM EST,10.0,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,3:44 PM EST,11.5,420.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,2:57 PM EST,11.0,425.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,2:21 PM EST,12.0,408.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,11:51 AM EST,11.5,400.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,9:39 AM EST,9.0,520.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,8:36 AM EST,10.5,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-30 00:00:00,8:06 AM EST,9.5,595.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,2:50 PM EST,10.5,488.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,12:45 PM EST,12.0,377.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,10:54 AM EST,11.0,460.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,10:35 AM EST,10.5,455.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,10:19 AM EST,9.0,500.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-29 00:00:00,9:47 AM EST,10.0,530.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-28 00:00:00,5:14 PM EST,12.0,375.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-26 00:00:00,2:03 PM EST,11.5,605.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-26 00:00:00,3:33 AM EST,11.5,605.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-25 00:00:00,9:56 AM EST,9.5,540.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-25 00:00:00,9:12 AM EST,12.0,420.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-25 00:00:00,6:56 AM EST,9.0,515.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-24 00:00:00,12:33 PM EST,11.0,460.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-24 00:00:00,12:23 PM EST,12.0,424.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-24 00:00:00,9:01 AM EST,8.5,475.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-24 00:00:00,2:58 AM EST,7.5,663.0
Air Jordan,Jordan 1 Retro Chicago (2015),WHITE/VARSITY RED-BLACK,160.0,5/30/15,181.30%,$486 ,2017-11-23 00:00:00,7:46 PM EST,11.0,619.0
