log_sale_price
6.543911845564792
6.645090969505644
6.5998704992128365
6.536691597591305
6.620073206530356
6.630683385642372
6.646390514847729
6.733401891837359
6.778784897685177
6.5998704992128365
6.652863029353347
6.63200177739563
6.579251212010101
6.606650186198215
6.606650186198215
6.620073206530356
6.684611727667927
6.536691597591305
6.579251212010101
6.593044534142437
6.684611727667927
6.61338421837956
6.586171654854675
6.593044534142437
6.4967749901858625
6.586171654854675
6.684611727667927
6.46302945692067
6.6052979209482015
6.5998704992128365
6.606650186198215
6.633318433280377
6.633318433280377
6.486160788944089
6.51471269087253
6.551080335043404
6.606650186198215
6.61338421837956
6.61338421837956
6.579251212010101
6.656726524178391
6.551080335043404
6.579251212010101
6.62273632394984
6.522092798170152
6.697034247666484
6.516193076042964
6.618738983517219
6.61338421837956
6.678342114654332
6.745236349484363
6.579251212010101
6.684611727667927
6.579251212010101
6.579251212010101
6.638567789166521
6.646390514847729
6.802394763324311
6.715383386334681
6.53813982376767
6.543911845564792
6.586171654854675
6.579251212010101
6.584791392385716
6.558197802812269
6.597145701886651
6.551080335043404
6.617402977974478
6.492239835020471
6.565264970035361
6.802394763324311
6.586171654854675
6.684611727667927
6.507277712385012
6.606650186198215
6.646390514847729
6.620073206530356
6.639875833826536
6.684611727667927
6.703188113240863
6.705639094860003
6.617402977974478
6.721425700790643
6.618738983517219
6.5998704992128365
6.536691597591305
6.620073206530356
6.606650186198215
6.551080335043404
6.516193076042964
6.682108597449809
6.684611727667927
6.593044534142437
6.579251212010101
6.682108597449809
6.683360945766275
6.620073206530356
6.461468176353717
6.565264970035361
6.579251212010101
6.616065185132817
6.61338421837956
6.645090969505644
6.680854678790215
6.606650186198215
6.618738983517219
6.618738983517219
6.586171654854675
6.579251212010101
6.579251212010101
6.551080335043404
6.551080335043404
6.577861357721047
6.551080335043404
6.586171654854675
6.573680166960646
6.492239835020471
6.683360945766275
6.597145701886651
6.551080335043404
6.633318433280377
6.577861357721047
6.620073206530356
6.579251212010101
6.593044534142437
6.464588303689961
6.639875833826536
6.5998704992128365
6.584791392385716
6.551080335043404
6.5722825426940075
6.558197802812269
6.684611727667927
6.620073206530356
6.579251212010101
6.6052979209482015
6.558197802812269
6.53813982376767
6.597145701886651
6.5722825426940075
6.507277712385012
6.551080335043404
6.6052979209482015
6.551080335043404
6.586171654854675
6.507277712385012
6.476972362889683
6.633318433280377
6.606650186198215
6.683360945766275
6.593044534142437
6.646390514847729
6.529418838262226
6.63200177739563
6.93828448401696
6.586171654854675
6.620073206530356
6.499787040655854
6.633318433280377
6.953684210870537
6.882437470997847
6.612041034833092
6.606650186198215
6.536691597591305
6.626717749249025
6.565264970035361
6.539585955617669
6.684611727667927
6.551080335043404
6.551080335043404
6.591673732008658
6.579251212010101
6.678342114654332
6.639875833826536
6.5722825426940075
6.61338421837956
6.51025834052315
6.525029657843462
6.520621127558696
6.684611727667927
6.551080335043404
6.652863029353347
6.633318433280377
6.732210706467206
6.542471960506805
6.586171654854675
6.659293919683638
6.4692503167957724
6.5722825426940075
6.5638555265321274
6.606650186198215
6.61338421837956
6.9782137426306985
6.626717749249025
6.551080335043404
6.476972362889683
6.586171654854675
6.55250788703459
6.6052979209482015
6.551080335043404
6.620073206530356
6.536691597591305
6.591673732008658
6.480044561926653
6.565264970035361
6.760414691083428
6.543911845564792
6.525029657843462
6.586171654854675
6.46302945692067
6.620073206530356
6.620073206530356
6.606650186198215
6.476972362889683
6.529418838262226
6.51471269087253
6.54965074223381
6.522092798170152
6.61338421837956
6.907755278982137
6.437751649736401
6.882437470997847
6.551080335043404
7.029087564149662
6.61338421837956
6.577861357721047
6.872128101338986
7.029087564149662
6.505784060128229
6.551080335043404
6.461468176353717
6.586171654854675
6.529418838262226
6.5722825426940075
6.635946555686647
6.517671272912275
6.529418838262226
6.507277712385012
6.551080335043404
6.579251212010101
6.476972362889683
6.659293919683638
6.5722825426940075
6.476972362889683
6.499787040655854
6.620073206530356
6.543911845564792
6.591673732008658
6.684611727667927
6.452048954437226
6.606650186198215
6.565264970035361
6.546785410760524
6.606650186198215
6.703188113240863
6.586171654854675
6.453624998892692
6.745236349484363
6.516193076042964
6.476972362889683
6.51471269087253
6.669498089857879
6.745236349484363
6.939253946041508
6.570882962339584
6.577861357721047
6.54534966033442
6.551080335043404
6.565264970035361
6.880384082186005
6.551080335043404
6.551080335043404
6.75343791859778
6.678342114654332
6.476972362889683
6.610696044717759
6.51471269087253
6.606650186198215
7.0326242610280065
6.61338421837956
6.703188113240863
6.579251212010101
6.588926477533519
6.5638555265321274
6.583409222158765
6.579251212010101
6.551080335043404
6.633318433280377
6.665683717782408
6.476972362889683
6.565264970035361
6.565264970035361
6.51471269087253
